Timestamp,LiquidCooling_NodeTemp_Min_NodeA_AreaC,LiquidCooling_NodeTemp_Min_NodeB_AreaC,AirDistribution_ReturnTemp_Avg_SystemA_AreaC,AirDistribution_ReturnTemp_Avg_SystemB_AreaC,AirDistribution_SupplyTemp_Avg_SystemB_AreaC,AirDistribution_SupplyTemp_Avg_SystemA_AreaC,Humidity_Avg_SensorA_AreaC,LiquidCooling_NodeTemp_Avg_NodeA_AreaC,Humidity_Avg_SensorB_AreaC,LiquidCooling_NodeTemp_Avg_NodeB_AreaC,AirDistribution_ReturnTemp_Max_SystemB_AreaC,AirDistribution_ReturnTemp_Max_SystemA_AreaC,AirDistribution_SupplyTemp_Max_SystemA_AreaC,AirDistribution_SupplyTemp_Max_SystemB_AreaC,LiquidCooling_NodeTemp_Max_NodeA_AreaC,LiquidCooling_NodeTemp_Max_NodeB_AreaC,AirDistribution_ReturnTemp_Min_SystemA_AreaC,AirDistribution_ReturnTemp_Min_SystemB_AreaC,AirDistribution_SupplyTemp_Min_SystemA_AreaC,AirDistribution_SupplyTemp_Min_SystemB_AreaC
2026/02/05 8:28:51.688 PM -06:00,67.38748169,67.11755371,82.68765259,84.14951324,68.46681976,68.52389526,37,67.91670227,37,67.92253876,86.63694,86.69399261,69.18423462,68.96970367,69.07744598,69.06008148,74.2062149,78.87789917,68.23790741,68.28908539
2026/02/05 8:28:51.688 PM -06:00,64.93406677,66.60508728,84.45439911,82.57790375,67.64367676,67.29963684,34,67.15615082,34,67.58873749,84.48317719,84.53385162,68.24411774,67.86347198,68.17511749,68.63600922,75.88925934,77.40424347,66.77027893,66.92050171
2026/02/05 10:43:15.432 PM -06:00,64.67743683,67.0115509,83.09119415,82.61956024,67.51083374,68.38453674,34,67.52308655,34,67.93175507,86.29099274,86.61162567,68.23532867,68.05438232,68.8924408,68.80953979,74.25161743,77.41197968,68.22753143,68.28424072
2026/02/05 10:43:15.432 PM -06:00,66.9126358,66.77350616,84.29776764,83.71134186,68.40839386,67.50983429,30,67.32917786,31,67.71679688,84.59081268,84.68585968,68.96874237,68.9668808,68.49205017,69.03702545,75.90990448,78.97738647,66.82659912,66.794487
2026/02/06 12:57:39.176 AM -06:00,64.68438721,66.73552704,82.98706055,82.39663696,67.69908142,67.69358826,30,67.63642883,30,67.66719818,84.55995941,84.5484848,68.98233795,68.13298035,68.89067078,68.88536835,75.88375854,77.56997681,68.13560486,66.72962952
2026/02/06 12:57:39.176 AM -06:00,66.98121643,66.79959106,84.46632385,84.17841339,68.4826889,68.352005,27,67.42088318,28,67.66719818,86.36779785,86.62484741,68.2027359,69.03980255,68.51145172,68.99183655,74.54296112,79.26545715,67.11472321,68.14866638
2026/02/06 3:12:02.920 AM -06:00,64.98628235,66.67456055,76.04940796,75.87207031,66.6046524,66.61558533,26,67.4070282,28,67.74700928,77.79585266,78.06793213,68.23751068,67.27478027,68.40615082,68.82437134,76.59902954,79.1608429,66.0562973,66.09609985
2026/02/06 3:12:02.920 AM -06:00,67.02278137,67.0116272,84.54051971,84.37227631,69.50228882,69.5456543,25,67.70722961,26,67.87725067,87.6293869,87.81821442,70.33237457,70.60709381,68.79405212,68.95156097,72.92893219,73.84647369,68.23514557,68.39421844
2026/02/06 5:26:26.664 AM -06:00,67.11253357,66.73658752,84.0212326,84.00183868,68.47065735,68.35474396,27,67.64633942,27,67.9444046,84.37374878,86.66729736,68.99742889,68.88412476,68.70527649,69.07227325,76.15747833,79.06763458,68.10903168,68.2494812
2026/02/06 5:26:26.664 AM -06:00,65.78971863,66.92418671,82.35048676,82.66410065,67.75693512,67.79138947,27,67.51512909,27,67.9444046,86.36048889,84.50076294,68.22904968,67.922966,68.62007141,69.07227325,74.86016083,77.86439514,67.49136353,67.20288086
2026/02/06 7:40:50.408 AM -06:00,66.03250122,66.99385834,82.50965118,82.86296082,68.39015961,67.7113266,28,67.5222702,28,67.92266846,86.39380646,84.98116302,68.7886734,68.77558899,68.53548431,68.90628815,75.80463409,79.10703278,67.44121552,68.07727051
2026/02/06 7:40:50.408 AM -06:00,67.13259888,66.87606049,83.41725159,83.87696075,67.75896454,68.26370239,27,67.87145233,28,67.8463974,85.07430267,86.50559998,68.2276535,68.17790985,68.89270782,69.10147095,74.92123413,77.62980652,68.06176758,67.08013153
2026/02/06 9:55:14.152 AM -06:00,67.22518921,67.04800415,83.4376297,83.71252441,68.42549133,68.29869843,28,68.05607605,28,68.0442276,86.08660126,86.49112701,68.84766388,68.9262085,69.23200226,69.18425751,75.66611481,78.7457962,68.13996124,68.0966568
2026/02/06 9:55:14.152 AM -06:00,65.74959564,66.24432373,72.81169128,72.66461945,66.6329422,66.68585205,31,66.81800079,31,67.43527222,73.5014267,73.44284058,68.15184021,67.10118866,68.17080688,68.4000473,72.20494843,72.00363922,66.05878448,65.81484985
2026/02/06 12:09:37.896 PM -06:00,67.4908371,67.11832428,73.89584351,73.6900177,69.14226532,69.05944061,29,67.10474396,31,68.10101318,74.10401154,76.12612915,69.75022125,69.52302551,68.24201965,69.20814514,73.2154541,72.75707245,68.19683838,68.81018066
2026/02/06 12:09:37.896 PM -06:00,66.26625824,66.31832123,75.20850372,74.74237823,67.22742462,67.2219696,31,68.19198608,30,67.58019257,75.97967529,74.31565094,68.15565491,67.75017548,69.43213654,68.39387512,74.49790192,74.6471405,66.51361847,66.17514038
2026/02/06 2:24:01.640 PM -06:00,67.49539185,67.31091309,74.19855499,75.55448151,68.66443634,70.13557434,32,67.97058868,32,68.03964233,76.22399902,74.86587524,71.41383362,69.25669098,69.02922058,68.93348694,73.35569763,73.77061462,68.25257111,68.36336517
2026/02/06 2:24:01.640 PM -06:00,66.12677002,66.68756866,81.90259552,74.33943939,67.64836884,66.93605804,31,67.49962616,31,67.72057343,74.64865875,87.29470825,68.11074829,67.93595886,68.31285858,68.55222321,75.88168335,75.10100555,66.0936203,66.98577118
2026/02/06 4:38:25.384 PM -06:00,67.46663666,67.46038055,82.23020172,82.9897995,70.54798126,70.16825867,32,67.31694794,31,68.01015472,85.58485413,87.30828857,71.58930206,71.43031311,68.36505127,68.46820068,72.53822327,81.04008484,65.87473297,69.45607758
2026/02/06 4:38:25.384 PM -06:00,65.70285797,66.64641571,73.93148804,74.00252533,66.63307953,66.8289032,30,67.87866974,30,67.73262787,74.69245148,74.70930481,67.96239471,67.40632629,69.02662659,68.97278595,80.16820526,72.9796524,68.20991516,66.12140656
2026/02/06 6:52:49.128 PM -06:00,66.82062531,66.87018585,81.17726135,81.00553894,69.70456696,69.61762238,30,67.47356415,29,67.82387543,82.50257111,82.27754974,70.45120239,70.65894318,68.26395416,68.82681274,80.65724945,79.87870026,66.22668457,68.95977783
2026/02/06 6:52:49.128 PM -06:00,65.94833374,67.02563477,73.89962769,73.83599091,66.92084503,66.85775757,28,67.23516846,28,67.61605835,74.4879303,74.61358643,67.98926544,67.21063995,68.75154114,68.55613708,72.69590759,73.28104401,68.04764557,66.49666595
2026/02/06 9:07:12.872 PM -06:00,66.2652359,66.75180817,85.74969482,85.6468277,70.19503784,70.02346039,27,67.39550018,28,67.94762421,74.88908386,87.3208313,68.12184906,70.8735199,68.55841064,68.66094208,84.73120117,84.44397736,68.15119171,69.47052765
2026/02/06 9:07:12.872 PM -06:00,67.46461487,67.39531708,74.18451691,73.99450684,67.26595306,67.12921143,28,68.42053986,28,68.38486481,87.53897858,74.54846191,70.80661774,67.84896088,69.81427765,69.60493469,73.02519989,72.79398346,65.92166138,66.28002167
2026/02/06 11:21:36.616 PM -06:00,67.24156952,66.48435211,75.28063202,73.40453339,66.95290375,66.98558807,28,67.77578735,28,67.4983139,75.92796326,75.92966461,68.02918243,67.60642242,69.30177307,68.31562042,72.8800354,72.53324127,66.03884888,65.80713654
2026/02/06 11:21:36.616 PM -06:00,65.89959717,67.10152435,73.48843384,75.09664917,68.69674683,68.72047424,33,67.26216888,34,67.80298615,74.12976837,74.09251404,69.48946381,69.37117767,68.15594482,68.74365997,74.62496185,74.69076538,68.24560547,68.39675903
2026/02/07 1:36:00.360 AM -06:00,65.96962738,66.94818115,73.7145462,73.64208221,67.74864197,67.76160431,34,67.38995361,35,67.7536087,74.9174881,74.18445587,68.15080261,68.61643219,68.16853333,68.6548996,72.884552,72.93814087,68.02852631,67.00899506
2026/02/07 1:36:00.360 AM -06:00,66.9749527,67.0302124,74.25532532,74.10488892,68.35147858,68.34854126,42,67.62884521,42,67.81177521,74.0040741,75.06171417,68.59205627,68.07397461,68.58177185,68.44432068,73.79684448,73.75026703,67.20259857,68.05786896
2026/02/07 3:50:24.104 AM -06:00,64.96417999,67.6785965,72.15324402,72.73738098,66.63648224,65.93587494,44,66.90116882,45,67.23577118,73.64502716,87.23014069,68.29226685,67.60051727,69.92443848,68.18724823,71.38851929,71.80206299,65.4245224,65.79069519
2026/02/07 3:50:24.104 AM -06:00,67.78890228,66.24256897,85.52507782,85.19869995,70.62823486,70.46354675,39,68.54189301,41,68.42397308,87.55813599,72.73225403,71.48839569,71.5404892,67.95982361,69.54148865,84.55488586,83.52590942,68.47249603,69.88574219
2026/02/07 6:04:47.848 AM -06:00,67.32910919,67.16110992,84.43012238,83.92409515,68.51248169,68.53151703,39,68.18740082,42,68.1417923,85.39102173,85.93621826,68.91313171,68.78850555,68.17570496,68.50650787,81.8531723,82.17009735,67.01045227,66.78395844
2026/02/07 6:04:47.848 AM -06:00,64.96309662,66.41342926,83.49407959,83.27986908,67.52490997,67.46760559,38,67.15617371,38,67.58422089,84.31070709,84.52198792,68.23404694,67.69174194,68.77240753,68.8915329,83.20035553,82.85890961,68.08943939,68.26119995
2026/02/07 8:19:11.592 AM -06:00,64.66327667,66.80175781,84.34689331,84.0184021,66.6604538,66.69607544,38,67.40653992,37,68.01680255,81.95326233,79.24836731,68.15083313,67.54330444,68.7073822,68.99787903,75.99562073,75.68460083,65.8334198,68.21463013
2026/02/07 8:19:11.592 AM -06:00,66.83349609,66.80175781,77.63938904,77.91066742,68.70070648,68.61032104,36,67.62926483,38,68.01680255,85.69195557,85.9369278,69.10882568,69.36738586,68.81684875,68.95085907,83.10678101,82.85295105,68.22572327,65.63499451
2026/02/07 10:33:35.336 AM -06:00,67.28836823,67.28726196,84.45895386,84.1581955,68.6313858,68.7755127,35,68.02851868,37,68.11133575,85.51015472,86.31077576,69.37418365,69.29212189,69.34867859,69.38645172,83.7000885,83.04264832,66.74697876,68.30467987
2026/02/07 10:33:35.336 AM -06:00,64.85175323,66.63601685,78.68225098,79.34707642,67.16347504,67.07314301,36,66.99485779,35,67.62094879,80.59135437,79.63430023,68.2253418,67.36530304,68.07006073,68.42086029,77.71450806,77.84947968,68.27181244,66.70817566
2026/02/07 12:47:59.080 PM -06:00,67.06564331,66.84137726,84.24464417,84.08295441,68.29631042,68.2706604,36,67.45819092,35,68.01425934,85.16313171,85.53771973,68.44846344,68.52813721,68.81613159,69.01391602,83.0047226,82.98200226,68.17106628,68.02794647
2026/02/07 12:47:59.080 PM -06:00,64.6572876,66.9048996,84.0318222,83.73021698,68.22545624,68.11183167,32,67.88877106,33,68.01425934,84.66587067,85.17458344,68.26821136,68.32609558,68.92177582,68.93238068,82.61019897,82.54504395,67.81269073,67.72147369
2026/02/07 3:02:22.824 PM -06:00,67.77733612,67.56446838,84.65156555,84.29275513,69.12908173,68.92272186,33,68.23103333,33,68.33216858,85.57318878,86.26347351,69.43099976,69.60385132,69.15593719,69.14403534,83.60250854,83.01615143,68.23607635,65.91457367
2026/02/07 3:02:22.824 PM -06:00,63.74047089,65.89860535,72.8736496,72.98644257,66.29646301,66.57274628,30,66.75297546,31,67.24081421,73.99427032,73.47955322,68.14946747,66.46738434,67.98242188,68.06148529,71.97645569,72.24978638,65.98456573,68.38599396
2026/02/07 5:16:46.568 PM -06:00,65.17503357,67.01249695,75.27204895,75.29071808,69.70149231,69.75138855,30,67.87770844,31,67.90748596,75.6325531,75.71016693,70.20645142,68.29794312,68.68695068,68.72057343,74.51012421,74.61659241,67.12537384,69.33056641
2026/02/07 5:16:46.568 PM -06:00,67.81551361,68.02071381,85.18182373,84.43656158,67.53716278,67.64231873,28,68.66809845,28,68.23262787,86.82581329,86.76847839,68.22686768,70.43516541,68.81463623,68.86513519,83.681633,82.90639496,68.35295105,67.11219025
2026/02/07 7:31:10.312 PM -06:00,67.84197998,67.45658112,85.98125458,84.42084503,69.80358887,70.31663513,31,68.76968384,28,68.84676361,86.70336914,87.95923615,71.1421814,70.48220062,70.07207489,69.89911652,84.34088135,83.09633636,68.87391663,69.00211334
2026/02/07 7:31:10.312 PM -06:00,63.02526093,65.71150208,75.10452271,74.55017853,66.05704498,66.39466858,28,66.35340118,30,67.15470123,75.57594299,76.04870605,68.30033112,66.56469727,67.89182281,67.85237885,73.29503632,73.60174561,65.78766632,65.81171417
2026/02/07 9:45:34.056 PM -06:00,67.7321167,67.79323578,88.70574951,86.90286255,71.90348053,72.56554413,26,69.35224152,26,69.21038055,89.47621918,90.73899841,68.77143097,73.86039734,71.86434174,71.91625977,86.74172974,84.77416992,69.66539764,65.47551727
2026/02/07 9:45:34.056 PM -06:00,63.79354095,65.90087128,73.01805878,73.60619354,66.12140656,66.07913971,30,66.62058258,30,67.34648895,74.73422241,74.2294693,74.5439682,66.44205475,67.96366882,68.14725494,72.2027359,72.13943481,65.4209671,70.18569183
2026/02/07 11:59:57.800 PM -06:00,67.8409729,67.71638489,85.96050262,84.53400421,69.22619629,69.54263306,27,68.46832275,29,68.47945404,86.54086304,87.57553864,70.52275848,70.21917725,69.66674805,69.5613327,84.01354218,82.99010468,68.9108963,68.68458557
2026/02/07 11:59:57.800 PM -06:00,64.53850555,66.43322754,75.11039734,75.67402649,66.28088379,66.43963623,29,67.2059021,28,67.60449219,79.39559174,76.20506287,68.38483429,67.24211121,68.39302826,68.58755493,73.35202026,73.04342651,65.33718109,65.35025024
2026/02/08 2:14:21.544 AM -06:00,68.21842194,68.00963593,86.81287384,84.94311523,69.81856537,70.47997284,28,68.9040451,26,68.81090546,87.05631256,89.02454376,68.30726624,71.45770264,69.98651123,69.9308548,84.79856873,83.73882294,68.74205017,68.79621124
2026/02/08 2:14:21.544 AM -06:00,64.4298172,66.1346817,74.13561249,74.85786438,66.14587402,66.10507202,26,66.86525726,28,67.58725739,77.39312744,75.94851685,72.30141449,67.41296387,68.05012512,68.46417236,72.57331085,72.39378357,65.29057312,65.38708496
2026/02/08 4:28:45.288 AM -06:00,67.73431396,67.63378143,74.82762909,75.51735687,70.12511444,70.26794434,25,68.56954956,26,68.51433563,77.0039978,77.87267303,71.10244751,67.09965515,69.64579773,69.60918427,73.68212891,74.39838409,65.84997559,68.84874725
2026/02/08 4:28:45.288 AM -06:00,64.41540527,66.28244781,86.42771149,84.90674591,67.18015289,67.46472931,31,66.9889679,31,67.56064606,87.01885223,87.81587219,68.39411163,70.8879776,68.09272003,68.52321625,84.97449493,83.12834167,68.49356079,66.52977753
2026/02/08 6:43:09.032 AM -06:00,64.81104279,66.7991333,84.35860443,83.54329681,67.89377594,67.93911743,31,67.35174561,31,67.80356598,84.53960419,84.84056091,68.51034546,68.19801331,68.7095871,68.93173981,83.30155945,81.89505005,67.4624939,67.21048737
2026/02/08 6:43:09.032 AM -06:00,66.80444336,66.76390839,84.68334198,83.86723328,68.28531647,68.26265717,33,67.454422,33,67.80356598,85.13900757,85.26998138,68.26940155,68.64181519,68.68576813,68.93173981,83.97727966,82.62338257,68.08031464,68.04454041
2026/02/08 8:57:32.776 AM -06:00,65.82891846,66.80049133,84.29590607,83.77536774,68.58379364,68.53177643,34,67.87223053,34,67.90737915,84.39487457,85.431427,68.77241516,68.14853668,69.21494293,69.17819214,83.15814209,82.4697876,68.18178558,68.26468658
2026/02/08 8:57:32.776 AM -06:00,67.23623657,67.05657959,84.77185822,83.12696075,67.78932953,67.80205536,38,67.68616486,39,67.90440369,85.39390564,84.68322754,68.30176544,69.17524719,68.94212341,68.88770294,84.18367767,81.61691284,67.37349701,67.24259186
2026/02/08 11:11:56.520 AM -06:00,66.72583771,66.78347778,84.30110168,83.28237152,68.14152527,67.96456146,39,67.82117462,39,67.81743622,84.87375641,84.83415222,68.25024414,68.22470093,69.00260162,68.95571899,83.37614441,81.71598053,68.00418091,67.88955688
2026/02/08 11:11:56.520 AM -06:00,66.92268372,66.81925964,84.44257355,83.11509705,67.98935699,68.13870239,42,67.82117462,42,67.81743622,84.50853729,85.06867218,68.45381927,68.50698853,69.10978699,68.95571899,83.8214035,81.94650269,67.76568604,67.37870026
2026/02/08 1:26:20.264 PM -06:00,66.96146393,66.90321818542702,84.59819031,83.17549896,68.22642517,68.32842255,43,67.78453827,42,67.93257141,84.34916687,85.27148438,68.59227753,68.5207901,69.21551514,68.98931549788445,84.04329681,81.62929535,67.66862488,67.23320007
2026/02/08 1:26:20.264 PM -06:00,66.32559204,66.90321818542702,84.24633026,83.50217438,67.99358368,68.00947571,42,67.78453827,44,67.93257141,84.97257996,84.66895294,68.22108459,68.16950989,68.92987823,68.98931549788445,83.28816986,81.87765503,68.02148438,68.10572815
2026/02/08 3:40:44.008 PM -06:00,66.96046448,66.90405273,84.07073975,82.91672516,68.26656342,68.19210815,44,67.7677002,43,67.97757820297757,84.01795197,84.47088623,68.20567322,68.60604095,68.92195892,69.02139303204345,83.05631256,83.07789612,67.54080963,67.20912933
2026/02/08 3:40:44.008 PM -06:00,66.20027924,66.86109924,84.61730194,84.12433624,67.82570648,67.84230042,42,67.83782959,44,67.97757820297757,85.21664429,85.30955505,68.63776398,68.19071198,68.81651306,69.02139303204345,84.18740082,81.7467804,68.09405518,68.09312439
2026/02/08 5:55:07.752 PM -06:00,66.92001343,66.93559019491872,84.6211853,83.60054016,68.03839111,68.06025696,42,67.74367523,42,68.00587197247877,85.11988831,85.19409943,68.24560547,68.24932098,68.79259491,69.05347056620246,83.5786438,81.68135834,67.74530029,67.35191345
2026/02/08 5:55:07.752 PM -06:00,65.54598999,66.93559019491872,84.4702301,84.00553131,68.16159058,67.9839859,42,67.74367523,43,68.00587197247877,84.69901276,84.88400269,68.32831573,68.47418213,68.79259491,69.05347056620246,84.03497314,82.60793304,67.91816711,67.90766144
2026/02/08 8:09:31.496 PM -06:00,67.69015503,67.72188568,87.42894745,86.05749512,70.23775482,70.83283997,43,68.89375305,40,68.87335205,87.52420807,88.44494629,68.32588959,71.23470306,68.76911163,70.58747864,86.55815887,84.69483185,69.31591034,69.6359787
2026/02/08 8:09:31.496 PM -06:00,66.17813873,66.58825684,83.71356964,83.33130646,67.41213226,67.35336304,40,67.62526703,43,67.94294739,84.20645905,84.14927673,71.73191833,67.74364471,70.54047394,68.88536835,82.68327332,81.82426453,66.85696411,66.85320282
2026/02/08 10:23:55.240 PM -06:00,66.87891388,67.00891876,84.82548523,84.15029907,68.45588684,68.41149139,43,67.70988464,42,67.90374756,85.53130341,85.63452148,69.04214478,68.93881226,68.98297119,69.01641083,84.21006775,82.82597351,68.2774353,68.14149475
2026/02/08 10:23:55.240 PM -06:00,65.19658661,66.16620636,72.32184601,73.05181122,66.1164856,66.13489532,40,66.73527527,40,67.4006424,75.87117004,75.71369171,68.0841217,66.71270752,67.8540802,68.0761795,70.93177032,71.30625916,65.04295349,65.34243011
2026/02/09 12:38:18.984 AM -06:00,66.39398193,66.66882324,73.57471466,74.83844757,68.81695557,68.74784088,40,67.52601624,40,67.62873077,78.02494812,77.75746918,69.25289154,69.08907318,68.72710419,68.73990631,72.62770081,73.82516479,68.06112671,68.24775696
2026/02/09 12:38:18.984 AM -06:00,65.51139832,66.24468994,74.4772644,74.01696014,67.72644043,67.71726227,40,67.24240875,41,67.59286499,76.07241821,76.15383911,68.17255402,67.90296173,68.55926514,68.69815826,73.84091949,72.71247101,67.20262909,66.80329132
2026/02/09 2:52:42.728 AM -06:00,65.89861298,66.58715057,73.74359894,74.68062592,67.87084961,67.75462341,41,67.5052948,40,67.67024231,77.80780792,77.52967834,68.18453217,68.01833344,68.70845032,68.57058716,73.52143097,72.84985352,68.13977051,68.10364532
2026/02/09 2:52:42.728 AM -06:00,66.60945892,66.95188904,74.39442444,74.15284729,68.57276917,68.46464539,40,67.5052948,42,67.67024231,76.49106598,76.37601471,69.03857422,69.09724426,68.60025787,68.57058716,72.98455048,73.7842865,67.41365051,67.06611633
2026/02/09 5:07:06.472 AM -06:00,66.95078278,66.82839966,73.73950958,74.55043793,67.7818985,67.95520782,42,67.55566406,43,67.61375427,76.67116547,76.62056732,68.0839386,68.05374908,68.47653961,68.56868411,72.93093872,73.06480408,67.61167908,67.32605743
2026/02/09 5:07:06.472 AM -06:00,65.53010559,66.95600891,74.21585083,74.04180145,68.30143738,68.30963135,41,67.47619629,42,67.61375427,77.50115204,77.31385803,68.57923889,68.65420532,68.59900665,68.56868411,73.54969025,73.532547,68.05245209,68.14840698
2026/02/09 7:21:30.216 AM -06:00,64.89952087,66.71174622,73.86222076,74.44373322,68.03302765,67.99862671,42,67.47383118,42,67.48308563,76.72997284,76.54290771,68.50156403,68.12178802,68.61765289,68.56816864,72.98390961,73.13439178,68.01216888,67.46363068
2026/02/09 7:21:30.216 AM -06:00,67.18544769,65.94071198,74.19313812,74.16805267,68.35910797,68.26577759,45,67.47383118,45,67.48308563,77.39828491,77.41709137,68.19407654,68.59719086,68.53953552,68.69867706,73.48299408,73.61082458,67.62960052,68.16312408
2026/02/09 9:35:53.960 AM -06:00,65.0984726,66.06188965,74.04686737,74.4320755,69.82472992,69.80900574,45,68.19741058,43,67.8057251,76.99646759,76.67764282,70.46085358,70.63755035,68.78999329,68.71875,73.15265656,73.16832733,66.07814026,68.87989044
2026/02/09 9:35:53.960 AM -06:00,67.57667542,67.1812973,85.10190582,84.57148743,66.85713196,66.80059814,43,67.64891052,46,68.05129242,86.00372314,86.3236084,68.27030182,67.82772827,69.38510132,69.32328796,84.01493073,83.23542786,68.34085083,66.11205292
2026/02/09 11:50:17.704 AM -06:00,64.62137604,67.22185516,83.84796143,83.56474304,67.56092834,67.50745392,44,67.20313263,45,67.74359131,84.37245178,84.47306824,68.2142334,67.98583221,68.74608612,68.61251068,82.57550812,82.95899963,68.33299255,68.27294159
2026/02/09 11:50:17.704 AM -06:00,67.381073,66.73666382,84.95503235,84.44445038,68.79878235,68.72955322,46,67.91389465,46,68.08573151,85.32133484,86.10639954,69.20393372,69.24497223,69.06865692,69.28962708,84.21006775,81.90702057,66.51026154,66.9492569
2026/02/09 2:04:41.448 PM -06:00,67.38813019,67.03396606,85.23922729,84.19944,68.66719818,68.97914886,44,68.08321381,46,68.14196777,85.83166504,86.48130035,69.65776062,69.42861176,69.38193512,69.48197174,84.26071167,82.80204773,68.60504913,68.27815247
2026/02/09 2:04:41.448 PM -06:00,66.38170624,66.67203522,76.37780762,76.45868683,66.61843109,66.6095047,46,67.33714294,45,67.68975067,80.55482483,77.81790924,68.48238373,67.19870758,68.79143524,68.76916504,74.48256683,74.15124512,65.78090668,65.97885132
2026/02/09 4:19:05.192 PM -06:00,67.43395996,67.38985443,77.20337677,77.46707153,67.32266235,67.26361084,45,67.89208221,47,68.12023163,81.64444733,78.63355255,69.26787567,69.10457611,68.68126678,69.1268692,75.34970856,75.27568817,66.74703217,68.12917328
2026/02/09 4:19:05.192 PM -06:00,64.88778687,66.47929382,84.76232147,84.02523041,68.68694305,68.71051025,47,67.40723419,46,67.73442078,85.57689667,86.03527069,68.21833801,68.02722168,68.79125977,68.84449768,83.87979126,82.13098145,68.40274811,66.72109985
2026/02/09 6:33:28.936 PM -06:00,65.55767059,66.81821442,74.91431427,75.59086609,66.4257431,66.46478271,46,67.34173584,48,67.68035126,79.00837708,76.92061615,69.5345459,66.97117615,68.59764099,68.73751831,73.21483612,73.17419434,65.9271698,65.91552734
2026/02/09 6:33:28.936 PM -06:00,67.38549805,67.01273346,85.34893036,84.31819916,68.90428925,68.90435791,47,67.95951843,46,67.92984772,85.82770538,86.27815247,68.2490921,69.6713562,69.11547089,69.03448486,84.25872803,82.34763336,68.19039154,68.43647003
2026/02/09 8:47:52.680 PM -06:00,66.13645172,66.71392822,84.68611145,83.82802582,68.09899139,68.04351044,46,67.48993683,46,67.74125671,84.99163055,85.42055511,68.21887207,68.32077789,68.72823334,69.02366241823806,83.90749359,81.88085175,67.95083618,67.82015228
2026/02/09 8:47:52.680 PM -06:00,66.89755249,66.71392822,84.89043427,83.97687531,68.24230957,68.25756073,43,67.48993683,44,67.74125671,85.44181824,85.84836578,68.87524414,68.97163391,68.72823334,69.02366241823806,83.79639435,82.18799591,67.96475983,67.98262787
2026/02/09 11:02:16.424 PM -06:00,66.93430328,66.79415894,84.87561798,83.92687225,68.34856415,68.33538818,43,67.60307312,45,67.54701996,85.24172211,85.67118835,68.4070282,68.59936523,68.9601059,69.02435303,83.9834671,82.35270691,68.01464081,68.04244232
2026/02/09 11:02:16.424 PM -06:00,66.23800659,66.79415894,72.93708801,73.02935028,65.93503571,65.97426605,44,67.49835205,44,67.54701996,74.96035767,76.11994171,68.23783112,66.58370209,68.7466507,68.74154663,71.51408386,71.65673065,65.33657074,65.48175049
2026/02/10 1:16:40.168 AM -06:00,65.00177765,66.56343079,73.89017487,73.86588287,67.64118195,67.62474823,45,67.0718689,45,67.64681244,75.79048157,76.58783722,68.11117554,67.89540863,68.19818878,68.42345428,72.47538757,73.22840881,67.18515778,67.31973267
2026/02/10 1:16:40.168 AM -06:00,67.98374939,67.79415894,87.89664459,85.98442841,70.50453949,70.93431091,43,69.05849457,43,68.93380737,87.71589661,89.12480927,71.87999725,71.57572174,70.62456512,70.53388214,87.22190857,84.12272644,69.38249969,69.77552795
2026/02/10 3:31:03.912 AM -06:00,67.21990204,66.54139709,87.22537994,85.2224884,69.51384735,70.37387085,44,68.23382568,44,68.28096008,87.14365387,88.72247314,70.86281586,70.16251373,69.83109283,70.18338013,86.18466187,83.14841461,69.57449341,68.61689758
2026/02/10 3:31:03.912 AM -06:00,64.26255035,67.03116608,84.44373322,83.46175385,67.41872406,67.71109772,48,67.21670532,49,67.59946442,84.64821625,84.90856171,68.46539307,67.79767609,68.53600311,68.73977661,82.9041748,81.14608002,66.79376221,66.70405579
2026/02/10 5:45:27.656 AM -06:00,67.02674103,66.96875,85.35756683,84.21936798,68.5750351,68.58102417,48,67.78190613,48,67.76490021,85.89205933,86.20755005,68.91902924,69.03897095,68.74737549,68.88642883,84.19710541,82.35640717,68.27944183,68.19918823
2026/02/10 5:45:27.656 AM -06:00,64.16778564,66.25259399,72.83596039,72.87371063,66.14002228,66.20280457,51,66.85282898,51,67.28942871,74.86132813,75.95566559,68.085289,66.64781189,67.87927246,68.12353516,71.67099762,71.76789856,65.29807281,65.60314178
2026/02/10 7:59:51.400 AM -06:00,66.74859619,66.32896423,74.22841644,74.25747681,67.80817413,67.69445038,50,67.34555054,50,67.60129616683855,76.69695282,77.72114563,68.47810364,68.16004181,68.72970581,68.90485382,73.71103668,73.41777039,67.43099213,67.86118317
2026/02/10 7:59:51.400 AM -06:00,66.25653839,66.11865997,74.58895874,74.51721954,68.30812836,68.24008179,52,67.34555054,52,67.60129616683855,75.78520966,76.43128204,68.1583252,68.68783569,68.66791534,68.90817261,73.30964661,73.98797607,68.00471497,67.19667053
2026/02/10 10:14:15.144 AM -06:00,66.83530426,66.02981567,74.54141235,74.53439331,68.69234467,68.4888916,51,67.57372284,52,67.51938629,77.23561859,77.88756561,68.12840271,69.12831116,68.66799164,68.97073364,73.36349487,74.63011169,67.08294678,68.33422852
2026/02/10 10:14:15.144 AM -06:00,65.32302094,66.52384949,75.23426056,75.25095367,67.51688385,67.61774445,55,67.45745087,55,67.6084671,76.13278961,76.68042755,68.81747437,67.82659149,68.66503143,68.99468994,74.3609848,73.42145538,68.02371216,67.05791473
