Timestamp,LiquidCooling_NodeTemp_Min_NodeA_AreaD,LiquidCooling_NodeTemp_Min_NodeB_AreaD,AirDistribution_ReturnTemp_Avg_SystemA_AreaD,AirDistribution_ReturnTemp_Avg_SystemB_AreaD,AirDistribution_SupplyTemp_Avg_SystemB_AreaD,AirDistribution_SupplyTemp_Avg_SystemA_AreaD,Humidity_Avg_SensorA_AreaD,LiquidCooling_NodeTemp_Avg_NodeA_AreaD,Humidity_Avg_SensorB_AreaD,LiquidCooling_NodeTemp_Avg_NodeB_AreaD,AirDistribution_ReturnTemp_Max_SystemA_AreaD,AirDistribution_ReturnTemp_Max_SystemB_AreaD,AirDistribution_SupplyTemp_Max_SystemA_AreaD,AirDistribution_SupplyTemp_Max_SystemB_AreaD,LiquidCooling_NodeTemp_Max_NodeA_AreaD,LiquidCooling_NodeTemp_Max_NodeB_AreaD,AirDistribution_ReturnTemp_Min_SystemB_AreaD,AirDistribution_ReturnTemp_Min_SystemA_AreaD,AirDistribution_SupplyTemp_Min_SystemA_AreaD,AirDistribution_SupplyTemp_Min_SystemB_AreaD
2026/02/05 9:16:46.190 AM -06:00,75.16809845,74.37835693,68.98468018,69.27596283,69.32439423,68.87706757,47,75.62772369,45,75.75281525,69.6473999,71.51834869,72.70198822,71.04381561,76.53227997,77.55064392,68.56876373,68.47644043,68.13212585,68.62590027
2026/02/05 11:31:09.960 AM -06:00,,74.80439758,,71.27581787,70.76745605,71.10407257,47,76.60947418,47,76.02071381,71.23262024,72.68179321,74.48249817,71.94812012,84.60552979,88.52532196,,,70.18267059,70.43121338
2026/02/05 11:31:09.960 AM -06:00,,75.04753113,,70.9442215,70.76745605,73.30215454,43,76.14530182,42,82.43192291,70.87847137,71.27178192,75.55709839,71.03970337,76.53621674,76.78221893,,,70.89403534,70.43121338
2026/02/05 1:45:33.730 PM -06:00,,,,,,,,,,,,,,,,,,,,
2026/02/05 3:59:57.500 PM -06:00,,,,,,,,,,,,,,,,,,,,
2026/02/05 6:14:21.270 PM -06:00,,,,,,,,,,,,,,,,,,,,
2026/02/05 8:28:45.040 PM -06:00,0,0,70.84944153,71.08052063,71.15668488,73.3977356,0,76.16217804,44,82.44792938,0,0,0,0,0,0,0,0,0,0
2026/02/05 8:28:45.040 PM -06:00,76.84165192,75.87922668,74.96368408,74.37258148,74.63890076,74.90762329,119,76.89091492,0,75.68804932,75.64372253,75.3028183,75.47973633,74.86149597,77.61565399,79.79056549,73.93332672,74.38384247,74.28735352,74.63890076
2026/02/05 10:43:08.810 PM -06:00,76.23001862,75.94182587,75.7926178,75.58029938,74.86976624,75.88700867,37,76.95593262,33,76.92559052,76.04286957,77.18711853,76.18318176,75.81373596,77.57232666,79.38302612,74.65608978,75.56571198,75.72767639,74.26284027
2026/02/05 10:43:08.810 PM -06:00,76.27610779,75.96284485,66.48625183,67.19393921,66.5249176,65.15968323,34,77.02249908,37,77.01843262,67.4122467,67.73210144,67.13929749,67.13926697,77.50205994,80.21512604,66.30900574,64.84253693,64.277565,65.7363205
2026/02/06 12:57:32.580 AM -06:00,76.17717758833045,75.85310780216618,68.7995224,68.73429108,67.99118042,68.098526,34,76.92595158145963,35,76.92901242947732,69.15251923,69.14089966,68.58396912,68.59728241,77.44671670813929,80.02383083178965,68.06121826,67.89009857,67.82259369,67.38874054
2026/02/06 12:57:32.580 AM -06:00,76.17717758833045,75.85310780216618,68.2921524,68.64345551,68.03898621,67.5348053,32,76.92595158145963,32,76.92901242947732,68.5538559,68.94807434,67.88493347,69.42247009,77.44671670813929,80.02383083178965,68.30099487,68.46911621,66.93411255,67.74300385
2026/02/06 3:11:56.350 AM -06:00,76.12488129699734,75.79601997149197,68.47212219,68.58714294,67.92586517,67.63142395,34,76.87491483,33,76.88173126699536,68.68776703,69.16548157,68.00036621,68.85495758,77.41470671405834,79.93335714753425,68.32058716,68.0613327,66.99822235,67.5894165
2026/02/06 3:11:56.350 AM -06:00,76.12488129699734,75.79601997149197,87.23680115,84.90879059,71.3943634,71.69406128,38,76.87491483,38,76.88173126699536,88.35966492,88.27191162,73.3576355,72.33031464,77.41470671405834,79.93335714753425,78.47853088,84.9192276,70.70982361,70.60002136
2026/02/06 5:26:20.120 AM -06:00,76.07258500566424,75.73893214081777,87.72715759,86.84780884,66.05323029,70.62995911,38,76.82387807859517,39,76.8344501,89.49899292,89.19428253,71.36682892,68.0164566,77.38269671997739,79.84288346327887,82.15348053,86.78991699,69.87552643,69.30555725
2026/02/06 5:26:20.120 AM -06:00,76.07258500566424,75.73893214081777,72.93558502,73.17409515,69.97449493,65.50444031,41,76.82387807859517,41,76.8344501,73.1650238,74.62649536,65.76689148,79.30826569,77.38269671997739,79.84288346327887,71.49971008,71.43703461,64.97898102,65.01810455
2026/02/06 7:40:43.890 AM -06:00,76.02028871433113,75.68184431014356,74.75938416,75.73783875,69.40170288,67.29605865,41,76.77284132716294,42,76.78716894203143,75.29161835,82.23988342,67.73097229,78.38967896,77.35068672589642,79.75240977902347,74.85704041,72.81970978,66.80766296,66.38930511
2026/02/06 7:40:43.890 AM -06:00,76.02028871433113,75.68184431014356,73.71321869,74.00115967,67.71874237,68.39697266,39,76.77284132716294,39,76.78716894203143,74.11811829,74.41701508,68.94258118,69.05682373,77.35068672589642,79.75240977902347,72.56855011,73.95468903,67.90007019,68.29469299
2026/02/06 9:55:07.660 AM -06:00,75.96799242299802,75.62475647946935,75.07349396,74.56517029,68.55168915,68.60884094,40,76.72180458,40,76.73988777954946,76.04033661,76.6320343,69.70207977,70.37887573,77.31867673181547,79.66193609476808,73.958992,73.82269287,68.02021027,68.03932953
2026/02/06 9:55:07.660 AM -06:00,75.96799242299802,75.62475647946935,73.27921295,73.41455841,67.36170197,66.93884277,38,76.72180458,38,76.73988777954946,73.63336945,74.24004364,67.352211,68.89331818,77.31867673181547,79.66193609476808,72.26380157,72.4393692,66.29170227,66.85655212
2026/02/06 12:09:31.430 PM -06:00,75.91569613166492,75.56766864879515,73.61993408,73.45172882,68.69599152,68.64232635,39,76.67076782429848,39,76.69260661706748,74.04042816,74.03694153,69.14190674,68.59464264,77.28666673773452,79.57146241051268,73.57704926,74.55202484,68.23309326,68.19542694
2026/02/06 12:09:31.430 PM -06:00,75.91569613166492,75.56766864879515,75.04766083,74.66350555,67.43804169,67.01307678,36,76.67076782429848,37,76.69260661706748,75.71888733,76.42943573,67.31135559,70.22315216,77.28666673773452,79.57146241051268,72.25452423,72.74848175,66.26705933,66.5905838
2026/02/06 2:23:55.200 PM -06:00,75.86339984033181,75.51058081812094,73.41897583,82.87130737,71.18657684,70.36260986,37,76.61973107286624,37,76.64532545458552,73.7946701,88.47032166,71.59173584,82.21952057,77.25465674365357,79.48098873,78.90467072,72.5911026,69.49078369,69.4445343
2026/02/06 2:23:55.200 PM -06:00,75.86339984033181,75.51058081812094,83.50657654,74.01429749,66.56640625,66.27114105,35,76.61973107286624,35,76.64532545458552,87.0851593,74.83168793,66.74708557,68.62593842,77.25465674365357,79.48098873,72.88447571,80.19213867,65.6179657,65.89511108
2026/02/06 4:38:18.970 PM -06:00,75.81110355,75.45349298744675,83.93482971,83.31104279,70.42453003,70.54312134,35,76.56869432143401,35,76.59804429210355,87.10694885,85.65293121,71.08306122,71.1005249,77.22264674957262,79.39051504,78.79944611,81.10412598,70.27832794,69.98495483
2026/02/06 4:38:18.970 PM -06:00,75.81110355,75.45349298744675,73.13626099,73.45096588,66.49819946,66.08694458,33,76.56869432143401,33,76.59804429210355,73.65891266,74.6166687,66.46782684,68.43052673,77.22264674957262,79.39051504,72.37158966,71.9384079,65.43525696,65.7024765
2026/02/06 6:52:42.740 PM -06:00,75.75880726,75.39640515677254,81.12813568,80.60729218,69.46739197,69.23207855,33,76.51765757000177,33,76.55076312962159,82.12214661,82.0531311,70.05220032,70.74057007,77.19063675549167,79.30004135774651,78.94461823,80.41594696,68.62615204,69.12903595
2026/02/06 6:52:42.740 PM -06:00,75.75880726,75.39640515677254,73.35160065,73.54485321,66.57290649,66.12135315,31,76.51765757000177,32,76.55076312962159,73.59048462,74.26990509,66.45671082,68.48898315,77.19063675549167,79.30004135774651,72.33955383,72.42636108,65.79837799,65.87094879
2026/02/06 9:07:06.510 PM -06:00,75.70651096633249,75.33931732609834,86.51579285,85.39653778,70.29537964,70.18725586,30,76.46662081856955,32,76.50348196713962,88.54434967,87.62957764,70.82202148,71.13495636,77.15862676141072,79.20956767349111,82.49775696,85.45381927,69.46585846,69.93119812
2026/02/06 9:07:06.510 PM -06:00,75.70651096633249,75.33931732609834,72.74501801,73.10419464,66.32907867,65.88218689,31,76.46662081856955,30,76.50348196713962,73.2157135,74.12156677,66.18122101,68.32554626,77.15862676141072,79.20956767349111,71.93743896,71.79872131,65.33238983,65.66496277
2026/02/06 11:21:30.280 PM -06:00,75.65421467499938,75.28222949542413,72.96650696,73.01493073,67.19792938,66.85334778,30,76.41558406713732,31,76.45620080465766,73.27457428,74.27508545,67.27579498,70.18629456,77.12661676732976,79.11909398923572,71.60277557,72.04273224,66.35128784,67.12278748
2026/02/06 11:21:30.280 PM -06:00,75.65421467499938,75.28222949542413,75.0329895,74.66275787,68.36637115,68.32035065,33,76.41558406713732,33,76.45620080465766,75.61876678,75.62069702,69.1556015,69.31681824,77.12661676732976,79.11909398923572,73.59654236,74.36429596,67.73455048,67.90208435
2026/02/07 1:35:54.050 AM -06:00,75.60191838366627,75.22514166474993,74.92910004,83.65895081,70.64241028,68.34007263,33,76.36454731570508,34,76.40891964217569,74.0869751,86.34407043,68.88070679,71.28282166,77.09460677,79.02862030498032,79.33248138,73.9671402,67.93933868,70.02101898
2026/02/07 1:35:54.050 AM -06:00,75.60191838366627,75.22514166474993,73.70863342,73.28731537,66.15514374,67.40834045,38,76.36454731570508,39,76.40891964217569,80.2254715,74.38026428,67.69212341,68.40726471,77.09460677,79.02862030498032,72.15500641,73.05230713,66.51006317,65.53457642
2026/02/07 3:50:17.820 AM -06:00,75.54962209233317,75.16805383407572,73.7405777,73.61646271,67.95417023,68.36278534,38,76.31351056427285,38,76.36163847969372,73.96798706,74.34933472,68.81091309,70.71148682,77.06259677916785,78.93814662072494,72.63566589,73.67716217,67.98394012,69.47660828
2026/02/07 3:50:17.820 AM -06:00,75.54962209233317,75.16805383407572,75.01103973,83.27570343,69.99826813,67.38713837,42,76.31351056427285,41,76.36163847969372,80.10519409,86.64316559,67.6661911,69.33847046,77.06259677916785,78.93814662072494,78.61082458,72.89199829,66.98932648,67.3012619
2026/02/07 6:04:41.590 AM -06:00,75.49732580100006,75.11096600340151,74.19993591,82.69286346,68.22235107,67.38478851,41,76.26247381284062,41,76.31435731721176,78.7980957,86.53495026,67.72405243,69.4172287,77.03058679,78.84767293646954,77.01180267,72.96360779,66.91233826,67.4693222
2026/02/07 6:04:41.590 AM -06:00,75.49732580100006,75.11096600340151,74.78023529,82.81760406,68.03716278,68.07084656,43,76.26247381284062,43,76.31435731721176,79.31051636,86.51047516,68.5292511,69.9536972,77.03058679,78.84767293646954,77.6789093,73.83401489,67.45969391,67.65245819
2026/02/07 8:19:05.360 AM -06:00,75.44502950966695,75.05387817272731,74.28736877,78.42339325,67.13329315,67.57154846,44,76.21143706140839,44,76.26707615472979,76.43523407,86.43962097,67.95031738,68.77866364,76.99857679100595,78.75719925221415,74.93934631,72.99053955,66.80459595,66.53125763
2026/02/07 8:19:05.360 AM -06:00,75.44502950966695,75.05387817272731,74.81019592,82.95263672,68.60250092,67.99537659,43,76.21143706140839,43,76.26707615472979,80.05693054,82.2206955,68.4454422,70.18119049,76.99857679100595,78.75719925221415,78.01933289,73.76539612,67.65331268,68.12988281
2026/02/07 10:33:29.130 AM -06:00,75.39273321833385,74.99679034205312,75.07012939,82.61737823,68.21245575,68.31506348,43,76.16040030997615,43,76.21979499224783,79.90734863,86.40647888,68.97058105,69.37483215,76.9665668,78.66672556795875,77.00862885,73.98366547,67.73340607,67.44910431
2026/02/07 10:33:29.130 AM -06:00,75.39273321833385,74.99679034205312,74.3105011,82.85009766,67.98836517,67.41136169,44,76.16040030997615,43,76.21979499224783,79.22695923,86.22148895,67.74882507,70.03735352,76.9665668,78.66672556795875,77.82222748,72.81977844,67.07273865,67.67331696
2026/02/07 12:47:52.900 PM -06:00,75.34043692700074,74.93970251137891,74.26312256,82.64803314,68.44321442,67.42778778,43,76.10936355854393,44,76.17251382976585,80.2444458,86.15323639,67.78549957,69.33544159,76.93455680284404,78.57625188370336,76.85771942,72.82344818,68.03969574,67.4519577
2026/02/07 12:47:52.900 PM -06:00,75.34043692700074,74.93970251137891,75.18928528,82.96367645,67.97766113,68.48739624,44,76.10936355854393,43,76.17251382976585,79.35220337,86.37500763,69.13291931,70.29152679,76.93455680284404,78.57625188370336,78.20773315,74.18413544,66.95747375,67.92334747
2026/02/07 3:02:16.670 PM -06:00,75.28814063566763,74.88261468,75.53639984,82.62300873,66.21067047,68.10282898,45,76.05832681,45,76.12523266728388,79.77732086,86.32456207,68.94765472,68.57783508,76.90254680876309,78.48577819944796,77.70323944,73.30715942,66.59455872,65.5634613
2026/02/07 3:02:16.670 PM -06:00,75.28814063566763,74.88261468,74.70320892,73.19933319,68.35670471,67.62862396,44,76.05832681,44,76.12523266728388,78.14546967,74.57021332,67.84290314,70.11727905,76.90254680876309,78.48577819944796,72.13296509,74.13176727,67.75069427,68.0311203
2026/02/07 5:16:40.440 PM -06:00,75.23584434433452,74.82552685,75.21101379,74.69634247,69.65906525,68.97013092,44,76.00729005567946,44,76.07795150480192,78.70959473,75.26482391,69.53665924,70.16030884,76.87053681468214,78.39530451519258,73.82595062,73.76821899,68.1019516,69.0581131
2026/02/07 5:16:40.440 PM -06:00,75.23584434433452,74.82552685,80.36914063,82.15939331,68.05897522,67.60896301,42,76.00729005567946,41,76.07795150480192,82.83265686,86.69274902,67.78289032,69.34429169,76.87053681468214,78.39530451519258,78.37627411,75.37467194,67.03085327,67.04842377
2026/02/07 7:31:04.210 PM -06:00,75.18354805300142,74.76843902,74.57395935,74.37325287,66.82000732,66.56838989,42,75.95625330424723,42,76.03067034231995,78.23395538,86.23740387,67.13397217,68.95690155,76.83852682060117,78.30483083093718,72.86543274,73.42190552,66.29712677,65.96495819
2026/02/07 7:31:04.210 PM -06:00,75.18354805300142,74.76843902,80.71379852,83.30228424,70.07971954,69.08966064,40,75.95625330424723,40,76.03067034231995,84.20600891,75.77935791,69.87373352,70.87691498,76.83852682060117,78.30483083093718,80.18489075,78.29981232,68.57769775,69.19628906
2026/02/07 9:45:27.980 PM -06:00,75.13125176166831,74.71135118868209,79.94242096,82.32013702,68.436409,67.9801178,40,75.90521655,39,75.98338917983799,84.15195465,84.20650482,68.53684998,70.15620422,76.80651682652022,78.21435714668179,78.97518921,76.49287415,67.8884964,68.02586365
2026/02/07 9:45:27.980 PM -06:00,75.13125176166831,74.71135118868209,77.37496185,80.50050354,67.75617218,66.98195648,38,75.90521655,38,75.98338917983799,81.94898987,82.26867676,67.31311798,69.35453033,76.80651682652022,78.21435714668179,76.86680603,73.02911377,66.75,67.14331055
2026/02/07 11:59:51.750 PM -06:00,75.07895547,74.65426335800788,78.93519592,80.6364212,67.9901123,68.19100189,39,75.85417980138277,38,75.93610801735602,82.47844696,82.25699615,69.59911346,70.22257996,76.77450683243927,78.12388346242639,77.19952393,74.68077087,67.97983551,68.17593384
2026/02/07 11:59:51.750 PM -06:00,75.07895547,74.65426335800788,75.3681488,83.18591309,68.71855927,67.09853363,36,75.85417980138277,36,75.93610801735602,79.87376404,86.08023834,67.95037079,69.56260681,76.77450683243927,78.12388346242639,79.1401825,72.79524231,66.55713654,67.34331512
2026/02/08 2:14:15.520 AM -06:00,75.02665918,74.59717552733368,75.82829285,81.89920807,68.15813446,67.95121765,36,75.80314304995053,35,75.88882685487405,79.89493561,84.74461365,67.91638184,69.55575562,76.74249683835832,78.03340978,78.31738281,73.38621521,67.18434143,67.43096161
2026/02/08 2:14:15.520 AM -06:00,75.02665918,74.59717552733368,76.04762268,82.01409149,68.19698334,67.67308044,34,75.80314304995053,33,75.88882685487405,80.21939087,84.81169128,68.42202759,69.95337677,76.74249683835832,78.03340978,78.69811249,73.99246979,67.42826843,67.6710434
2026/02/08 4:28:39.290 AM -06:00,74.97436288766899,74.54008769665948,75.82509613,81.94496918,68.18401337,67.93962097,34,75.7521063,32,75.84154569239209,80.08078003,84.8028717,67.96777344,69.89079285,76.71048684427737,77.94293609,78.71077728,73.93042755,67.44747925,67.37406158
2026/02/08 4:28:39.290 AM -06:00,74.97436288766899,74.54008769665948,76.00020599,81.71578217,67.9770813,67.64733887,32,75.7521063,32,75.84154569239209,79.79389191,84.506073,68.37490845,69.61096191,76.71048684427737,77.94293609,78.26716614,73.39674377,67.01999664,67.66017151
2026/02/08 6:43:03.060 AM -06:00,74.92206659633588,74.48299986598528,76.00172424,81.96356201,68.17315674,67.54273987,32,75.70106954708608,31,75.79426452991012,79.71929932,84.7808609,67.97346497,69.56031799,76.67847685019642,77.85246240966022,78.08824921,73.35678101,67.49318695,67.75553894
2026/02/08 6:43:03.060 AM -06:00,74.92206659633588,74.48299986598528,75.82064056,81.81949615,68.04403687,67.96569824,30,75.70106954708608,30,75.79426452991012,79.89672089,84.67778778,68.60024261,69.9682312,76.67847685019642,77.85246240966022,78.69921112,74.17938995,67.00296783,67.22360229
2026/02/08 8:57:26.830 AM -06:00,74.86977030500277,74.42591203531107,75.870224,81.86859894,67.9744339,67.96542358,31,75.65003279565384,30,75.74698336742816,79.94592285,84.65431976,68.50047302,69.54854584,76.64646685611547,77.76198872540482,78.15330505,73.85178375,67.17865753,67.4429245
2026/02/08 8:57:26.830 AM -06:00,74.86977030500277,74.42591203531107,76.02878571,81.93966675,68.13414764,67.6991272,30,75.65003279565384,30,75.74698336742816,79.94592285,84.57692719,67.9747467,69.87506104,76.64646685611547,77.76198872540482,78.55097961,73.48281097,67.34688568,67.66953278
2026/02/08 11:11:50.600 AM -06:00,74.81747401366967,74.36882420463687,75.95626831,81.900383,68.22665405,67.89216614,30,75.59899604422161,30,75.69970220494619,79.75054932,84.62423706,68.37505341,69.59314728,76.61445686203452,77.67151504114943,78.20238495,73.88896942,67.26768494,67.39746094
2026/02/08 11:11:50.600 AM -06:00,74.81747401366967,74.36882420463687,75.56485748,81.900383,68.12287903,67.67674255,32,75.59899604422161,32,75.69970220494619,79.91357422,84.48777008,67.96025085,69.87198639,76.61445686203452,77.67151504114943,78.52419281,73.25134277,67.36906433,67.62599182
2026/02/08 1:26:14.370 PM -06:00,74.76517772233656,74.31173637396266,75.78413391,81.91794586,68.19107056,67.98701477,32,75.54795929278939,32,75.65242104246421,79.97645569,84.67147064,68.50731659,69.93097687,76.58244686795356,77.58104135689403,78.19161224,73.31024933,67.10327148,67.28193665
2026/02/08 1:26:14.370 PM -06:00,74.76517772233656,74.31173637396266,75.95115662,81.85484314,68.03844452,67.72146606,34,75.54795929278939,34,75.65242104246421,79.75679779,84.57682037,68.0306015,69.57074738,76.58244686795356,77.58104135689403,78.6075058,73.97439575,67.40541077,67.61495209
2026/02/08 3:40:38.140 PM -06:00,74.71288143100345,74.25464854328845,76.06077576,81.8111496,68.09155273,68.07596588,34,75.49692254135715,35,75.60513987998225,79.96481323,84.68621063,68.43953705,69.92943573,76.55043687,77.49056767263865,78.73331451,74.09191132,67.40045166,67.64606476
2026/02/08 3:40:38.140 PM -06:00,74.71288143100345,74.25464854328845,73.77893066,72.43388367,65.76635742,66.98045349,37,75.49692254135715,37,75.60513987998225,75.86053467,73.78380585,68.07310486,67.98048401,76.55043687,77.49056767263865,71.18630219,71.61336517,65.25048065,65.1330719
2026/02/08 5:55:01.910 PM -06:00,74.66058513967035,74.19756071261425,75.58239746,73.6002121,70.51239777,68.36952209,36,75.44588578992492,37,75.55785871750028,79.87069702,74.23805237,67.34109497,71.42438507,76.51842687979165,77.40009398838325,72.61351013,72.8784256,67.97399139,69.89592743
2026/02/08 5:55:01.910 PM -06:00,74.66058513967035,74.19756071261425,74.00591278,83.69026947,66.75271606,67.03388214,40,75.44588578992492,40,75.55785871750028,75.62705231,86.78700256,68.89084625,68.48301697,76.51842687979165,77.40009398838325,80.42536926,74.24868011,66.35516357,66.01045227
2026/02/08 8:09:25.680 PM -06:00,74.60828884833724,74.14047288194004,75.06056213,82.5333786,68.26006317,68.01880646,40,75.39484903849268,40,75.51057755501832,78.43375397,86.1758194,68.51566315,70.06360626,76.48641689,77.30962030412786,79.01152802,73.72129059,67.50839996,67.79925537
2026/02/08 8:09:25.680 PM -06:00,74.60828884833724,74.14047288194004,75.03038788,82.51865387,68.04970551,67.71347046,43,75.39484903849268,42,75.51057755501832,77.92440033,86.26911163,68.17197418,69.67251587,76.48641689,77.30962030412786,78.44736481,73.94137573,66.91168976,67.36919403
2026/02/08 10:23:49.450 PM -06:00,74.55599255700413,74.08338505126585,75.46824646,82.59613037,68.55459595,68.3757782,44,75.34381228706046,42,75.46329639253635,78.86329651,86.33098602,69.16477966,69.4852829,76.45440689162974,77.21914661987246,78.23313141,73.30169678,68.12227631,68.03590393
2026/02/08 10:23:49.450 PM -06:00,74.55599255700413,74.08338505126585,74.66936493,82.2596817,67.83093262,67.5998764,43,75.34381228706046,44,75.46329639253635,78.00778198,86.21366882,67.97795868,70.02360535,76.45440689162974,77.21914661987246,78.8703537,73.85395813,66.92140961,66.99125671
2026/02/09 12:38:13.220 AM -06:00,74.50369626567102,74.02629722059164,74.51438904,77.96250153,66.97364044,67.8935318,43,75.29277553562822,44,75.41601523005438,75.64470673,86.28295898,68.65351868,68.9741745,76.4223969,77.12867293561708,75.70943451,73.70628357,67.48444366,66.15605927
2026/02/09 12:38:13.220 AM -06:00,74.50369626567102,74.02629722059164,75.13162994,82.89681244,68.68556213,67.54951477,44,75.29277553562822,42,75.41601523005438,78.43064117,81.88715363,68.03042603,70.14582825,76.4223969,77.12867293561708,79.21487427,73.51261139,66.66543579,68.24632263
2026/02/09 2:52:36.990 AM -06:00,74.45139997433792,73.96920938991744,74.42289734,82.54443359,68.3544693,67.2696991,42,75.24173878419599,42,75.36873406757242,78.54481506,84.88032532,67.65274048,70.10007477,76.39038690346784,77.03819925136168,78.93202972,73.13626099,67.68341064,67.9813385
2026/02/09 2:52:36.990 AM -06:00,74.45139997433792,73.96920938991744,75.24835968,82.95990753,67.8580246,68.2038269,43,75.24173878419599,43,75.36873406757242,77.84069824,85.20952606,68.70627594,69.37262726,76.39038690346784,77.03819925136168,78.03131866,74.03173065,66.89819336,67.21928406
2026/02/09 5:07:00.760 AM -06:00,74.39910368300481,73.91212155924323,74.5639267,78.59142303,67.14677429,67.52878571,42,75.19070203276375,42,75.32145290509045,76.12546539,83.21760559,67.85748291,70.06271362,76.35837690938689,76.94772556710629,76.07756805,74.00918579,67.05110168,66.26378632
2026/02/09 5:07:00.760 AM -06:00,74.39910368300481,73.91212155924323,75.1492157,82.89289093,68.45785522,68.11412048,42,75.19070203276375,42,75.32145290509045,78.48786926,85.24349213,68.71035767,69.14677429,76.35837690938689,76.94772556710629,78.9556427,73.32125092,67.48442078,68.0371933
2026/02/09 7:21:24.530 AM -06:00,74.34680739,73.85503372856903,75.2502594,82.94091797,68.28502655,67.31354523,42,75.13966528133153,43,75.27417174260849,78.66142273,85.30735016,68.84283447,70.08230591,76.32636691530594,76.85725188285089,79.02497864,74.14366913,67.75704956,67.73986053
2026/02/09 7:21:24.530 AM -06:00,74.34680739,73.85503372856903,73.68476105,72.31315613,65.75130463,68.29342651,42,75.13966528133153,42,75.27417174260849,74.38129425,73.81085205,67.62627411,67.99979401,76.32636691530594,76.85725188285089,71.23379517,72.29789734,66.36320496,64.89254761
2026/02/09 9:35:48.300 AM -06:00,74.2945111,73.79794589789482,74.87480927,74.32518768,69.75502014,69.6252594,43,75.08862853,43,75.22689058012652,75.66400146,74.85506439,70.5116806,70.83438873,76.29435692122497,76.7667782,72.68863678,73.66197205,69.24107361,69.41567993
2026/02/09 9:35:48.300 AM -06:00,74.2945111,73.79794589789482,80.64134216,79.79271698,67.54802704,67.19400024,42,75.08862853,42,75.22689058012652,82.73720551,81.27891541,67.45996857,68.95986938,76.29435692122497,76.7667782,78.11841583,79.48294067,66.85659027,67.03702545
2026/02/09 11:50:12.070 AM -06:00,74.24221480900549,73.74085806722061,79.72102356,78.81104279,68.15203094,67.94915009,42,75.03759177846706,43,75.17960941764454,81.04994965,80.38149261,66.37480927,68.34988403,76.26234692714402,76.67630451,77.31426239,78.42758942,65.34482574,67.85516357
2026/02/09 11:50:12.070 AM -06:00,74.24221480900549,73.74085806722061,73.18577576,73.24328613,66.44060516,65.91217804,43,75.03759177846706,43,75.17960941764454,74.24095917,74.48369598,69.10965729,69.96315765,76.26234692714402,76.67630451,72.21279144,71.94664764,67.46266174,65.63925171
2026/02/09 2:04:35.840 PM -06:00,74.18991851767238,73.68377023654642,74.18525696,74.31815338,68.22499084,67.67053986,44,74.98655502703484,43,75.13232825516258,74.78067017,74.64566803,67.96233368,69.42440033,76.23033693306307,76.58583083008472,73.32511139,73.22028351,67.60249329,67.79598236
2026/02/09 2:04:35.840 PM -06:00,74.18991851767238,73.68377023654642,76.83522034,73.96690369,67.87197876,68.1643219,43,74.98655502703484,44,75.13232825516258,82.81375122,75.04943085,70.10367584,69.74234009,76.23033693306307,76.58583083008472,72.88134003,74.06359863,66.74981689,67.31269073
2026/02/09 4:18:59.610 PM -06:00,74.13762222633927,73.62668240587222,76.84703064,74.25202179,68.16339874,68.03968811,44,74.93551828,44,75.08504709268061,82.61243439,75.06668091,67.8423996,69.7663269,76.19832693898212,76.49535714582932,73.33238983,74.16601563,67.55736542,67.75193787
2026/02/09 4:18:59.610 PM -06:00,74.13762222633927,73.62668240587222,75.06556702,74.03821564,67.88327026,67.3835907,43,74.93551828,43,75.08504709268061,78.68698883,74.68991089,68.53082275,69.37911987,76.19832693898212,76.49535714582932,72.95581818,73.3145752,66.31228638,67.39876556
2026/02/09 6:33:23.380 PM -06:00,74.08532593500617,73.56959457519801,79.62093353,76.14841461,68.69113922,69.31507874,44,74.88448152417037,44,75.03776593019865,78.25046539,82.83310699,70.60032654,71.4156723,76.16631694490117,76.40488346157392,73.73710632,76.04786682,68.47249603,67.9409256
2026/02/09 6:33:23.380 PM -06:00,74.08532593500617,73.56959457519801,75.39019012,73.84738922,67.49956512,66.48071289,43,74.88448152417037,43,75.03776593019865,84.78466797,74.58861542,67.88929749,68.47509766,76.16631694490117,76.40488346157392,72.52354431,71.98035431,65.07035828,66.00551605
2026/02/09 8:47:47.150 PM -06:00,74.03302964367306,73.51250674,78.87976837,73.86118317,67.80805969,66.32657623,44,74.83344477273813,43,74.99048476771668,78.53887177,74.78787994,69.91950226,69.155159,76.13430695082022,76.31440977731853,72.66537476,74.93720245,64.93217468,67.21178436
2026/02/09 8:47:47.150 PM -06:00,74.03302964367306,73.51250674,74.52600861,74.28325653,68.20287323,68.0875473,43,74.83344477273813,44,74.99048476771668,83.11740112,75.12917328,67.83102417,69.97389984,76.13430695082022,76.31440977731853,73.33238983,71.42286682,67.7039566,67.78346252
2026/02/09 11:02:10.920 PM -06:00,73.98073335233995,73.45541891,76.44487762,74.0305481,68.74855804,68.06434631,44,74.78240802130591,44,74.94320360523471,81.73927307,74.84482574,68.62125397,69.16808319,76.10229695673927,76.22393609306313,73.05340576,74.00453949,66.90390778,67.37852478
2026/02/09 11:02:10.920 PM -06:00,73.98073335233995,73.45541891,77.49198914,76.35208893,67.90858459,67.54847717,47,74.78240802130591,47,74.94320360523471,83.07666779,82.70765686,67.90341187,71.10958099,76.10229695673927,76.22393609306313,73.89008331,73.28450012,67.79047394,67.84069061
