Timestamp,LiquidCooling_NodeTemp_Min_NodeA_AreaA,LiquidCooling_NodeTemp_Min_NodeB_AreaA,AirDistribution_ReturnTemp_Avg_SystemB_AreaA,AirDistribution_ReturnTemp_Avg_SystemA_AreaA,AirDistribution_SupplyTemp_Avg_SystemA_AreaA,Power_ITLoad_kW_AreaA,AirDistribution_SupplyTemp_Avg_SystemB_AreaA,Humidity_Avg_SensorA_AreaA,LiquidCooling_NodeTemp_Avg_NodeA_AreaA,Humidity_Avg_SensorB_AreaA,LiquidCooling_NodeTemp_Avg_NodeB_AreaA,Power_TotalLoad_kW_AreaA,AirDistribution_ReturnTemp_Max_SystemA_AreaA,AirDistribution_ReturnTemp_Max_SystemB_AreaA,AirDistribution_SupplyTemp_Max_SystemB_AreaA,AirDistribution_SupplyTemp_Max_SystemA_AreaA,LiquidCooling_NodeTemp_Max_NodeA_AreaA,LiquidCooling_NodeTemp_Max_NodeB_AreaA,AirDistribution_ReturnTemp_Min_SystemA_AreaA,AirDistribution_ReturnTemp_Min_SystemB_AreaA,AirDistribution_SupplyTemp_Min_SystemB_AreaA,AirDistribution_SupplyTemp_Min_SystemA_AreaA
2026/02/05 7:02:22.420 AM -06:00,67.76474762,66.41542816,82.02687073,76.06846619,67.21147156,12.98592091,67.23622131,42,68.52544403,42,69.03466034,18.62649536,79.15128326,82.63612366,67.59120941,68.02290344,69.98358154,70.47253418,70.89858246,78.71775055,66.60554504,66.63820648
2026/02/05 9:16:46.190 AM -06:00,66.77133942,66.3752594,79.54095459,76.30421448,66.65567017,13.00706673,66.86562347,44,67.90194702,45,67.76104736,18.2567997,80.17694855,82.05935669,67.20422363,67.60494232,69.16361237,76.79291534,70.49830627,74.93606567,66.27315521,65.39943695
2026/02/05 9:16:46.190 AM -06:00,67.2612381,66.9548111,81.43618774,73.18721771,68.84397888,0.030995863,68.75241089,46,68.03578186,46,68.2815094,1.73162818,74.3771286,85.15123749,70.10608673,69.82850647,68.76917267,69.02184296,73.16796112,78.6200943,68.12953186,68.49269104
2026/02/05 11:31:09.960 AM -06:00,66.96497345,67.15433502,75.41698456,73.69714355,67.79998016,0.03092094,66.75601959,45,68.04766083,45,67.99156952,1.763450503,74.73971558,79.18360138,67.40984344,69.19139099,68.88001251,69.1949234,71.40280914,71.83569336,65.48052979,67.17916107
2026/02/05 11:31:09.960 AM -06:00,67.21495819,66.66984558,82.56369019,74.60152435,68.81367493,12.24928474,69.76678467,44,68.19982147,44,67.81760406,17.06170273,75.69168854,87.06206512,71.59513092,67.97550964,69.30604553,69.09014893,72.83557129,79.3935318,68.28396606,68.433815
2026/02/05 1:45:33.730 PM -06:00,67.36729431,67.10807037,75.57102966,74.93693542,69.23567963,9.509243011,72.92879486,45,68.17725372,43,68.00248718,14.65900707,76.98230743,80.0303421,67.59685516,69.99983215,69.13521576,69.06602478,73.5559082,72.26528931,65.62050629,68.73258209
2026/02/05 1:45:33.730 PM -06:00,66.91703033,66.52017212,85.30795288,73.37171936,67.03863525,12.33526897,66.8188858,43,67.87014008,45,67.74311829,18.0879631,74.68450928,95.10780334,83.74560547,67.78630829,68.85845947,69.21390533,71.13923645,80.09104156,68.48986053,66.63546753
2026/02/05 3:59:57.500 PM -06:00,66.87499237,66.47831726,75.10555267,73.58206177,67.70158386,9.453901291,66.64347839,44,67.92467499,43,67.75719452,17.38638115,74.32169342,79.57608032,67.53646088,68.12593842,68.96634674,69.17469025,71.49684143,71.36029053,65.0567627,68.11964417
2026/02/05 3:59:57.500 PM -06:00,67.00405884,67.0723877,82.62736511,74.64476776,68.4161377,12.38634014,69.87722015,42,68.20578003,44,67.97544098,11.15668201,79.44882965,87.14425659,71.72963715,69.93203735,69.28479767,68.96042633,73.61658478,79.0161438,68.18611908,67.09603119
2026/02/05 6:14:21.270 PM -06:00,66.83087921,66.93133545,82.72506714,74.7129364,67.84764099,12.4726429,66.52539063,42,68.16861725,43,68.31260681,16.84107208,74.50180054,79.65947723,67.4823761,68.21185303,69.16129303,68.98538208,72.52714539,71.3024826,64.91181946,66.44029236
2026/02/05 6:14:21.270 PM -06:00,67.38621521,66.62179565,75.05427551,73.74874878,68.31687164,9.514438629,69.88005829,43,68.11210632,41,67.77179718,13.79702663,80.0191803,87.31552124,72.5617981,69.57332611,69.2816391,77.05775452,73.50177765,79.24490356,68.3473587,68.14672089
2026/02/05 8:28:45.040 PM -06:00,67.27962494,67.05199432,80.43771362,73.89828491,67.8294754,11.65746784,68.23485565,41,68.29938507,42,68.0778656,16.14051056,76.01737976,82.60980988,68.10193634,68.16256714,69.32222748,69.08953094,73.40696716,79.07992554,67.53085327,67.01890564
2026/02/05 8:28:45.040 PM -06:00,67.21585846,66.98465729,81.50832367,75.38090515,68.61595154,12.51915455,67.7678833,38,68.30802917,38,67.95392609,16.917202,82.26137543,84.79808807,68.79437256,70.03946686,69.26372528,69.28427887,72.91809845,78.17578888,67.96878052,67.85619354
2026/02/05 10:43:08.810 PM -06:00,67.33868408,67.12265015,81.3961792,74.90730286,67.88999939,12.69189358,68.2029953,37,68.33304596,38,68.08490753,16.33430862,81.72809601,85.08283234,69.07759857,69.5184021,69.34781647,69.29984283,73.46600342,79.20207214,67.5275116,67.58929443
2026/02/05 10:43:08.810 PM -06:00,66.9176712,66.60559082,80.63184357,75.38844299,68.40350342,11.95521069,67.83695221,34,68.12549591,34,67.81275177,17.04127121,79.72251129,82.86899567,68.22994232,68.12450409,69.19680023,69.06154633,72.72893524,78.5826416,67.9737854,67.98005676
2026/02/06 12:57:32.580 AM -06:00,67.14758301,66.73288727,81.0222702,75.42472076,68.31137085,12.25657654,68.20956421,33,67.98817444,33,68.0676651,16.70589066,80.83155823,83.19018555,69.01088715,68.26333618,69.21951294,69.19647217,73.37811279,78.73733521,67.57004547,68.14060974
2026/02/06 12:57:32.580 AM -06:00,67.27975464,66.92308044,83.26409149,76.67750549,68.01845551,14.26020241,67.91690826,31,68.32407379,31,68.09764099,18.93978119,83.32937622,85.53159332,68.25873566,68.74428558,69.46438599,69.40151215,72.8115387,81.91682434,67.89703369,67.09123993
2026/02/06 3:11:56.350 AM -06:00,67.38960266,67.05091858,78.66226196,75.63240814,67.22068787,12.23717976,66.82054138,30,68.24806213,30,67.77939606,17.07875252,76.95808411,83.15248108,67.61533356,67.86517334,69.49658203,69.34185028,72.44311523,73.46938324,68.24993134,66.40849304
2026/02/06 3:11:56.350 AM -06:00,66.96083832,66.5020752,85.51754761,78.79118347,68.78453064,16.43925285,69.15676117,29,68.01182556,29,68.10807037,21.571661,87.1145401,87.99369049,70.92346191,70.60595703,69.24093628,69.22161865,74.04732513,85.05187225,65.91261292,68.38137817
2026/02/06 5:26:20.120 AM -06:00,66.8911438,66.99495697,82.28969574,76.72979736,67.64781189,13.47977734,67.74697113,29,68.26264191,29,68.02959442,17.88056183,82.99504852,83.84692383,67.92449951,68.02857208,69.19657135,69.13171387,74.10477448,80.56021881,68.11643219,68.51000977
2026/02/06 5:26:20.120 AM -06:00,67.34178925,66.34973907,84.54698181,79.71424866,68.87605286,16.2900219,68.50882721,27,67.92623901,27,67.7762146,21.19581795,85.55245209,86.1805191,69.40408325,69.44885254,69.49539948,69.25694275,72.71890259,83.55413055,67.34121704,67.11619568
2026/02/06 7:40:43.890 AM -06:00,67.27628326,66.43817902,85.55020142,80.34976196,67.78547668,15.69599819,68.67956543,26,68.28059387,27,68.27671051,20.60676575,84.59092712,86.53388977,69.78310394,69.45136261,69.53662872,77.16649628,72.88170624,83.55460358,68.16622925,67.17765808
2026/02/06 7:40:43.890 AM -06:00,66.95570374,66.98486328,84.23201752,79.29039001,68.84242249,16.72143364,67.74602509,27,67.85240173,27,67.90241241,22.25554085,86.18395233,84.91345215,67.89665985,68.2013855,69.22303009,69.19652557,74.48016357,84.66070557,66.99949646,68.30899811
2026/02/06 9:55:07.660 AM -06:00,67.36328125,67.00682068,85.44842529,80.20722198,68.78355408,17.335392,66.44761658,28,68.23677063,27,68.21552277,22.67105675,86.29296875,86.65371704,69.50037384,69.59172821,69.45341492,69.89853668,74.4704895,84.6306839,68.09854889,68.24116516
2026/02/06 9:55:07.660 AM -06:00,66.73188019,66.47600555,74.40455627,72.26047516,66.59479523,9.057341576,68.52752686,27,67.78987885,29,67.63317108,11.81386089,72.68143463,79.03028107,67.37770844,67.6084671,69.06638336,69.32696533,71.43868256,70.74838257,64.9695816,66.07634735
2026/02/06 12:09:31.430 PM -06:00,67.39025116,67.11529541,75.13860321,72.94527435,67.55373383,9.115597725,69.14022827,27,68.2660141,27,68.11245728,14.83398342,73.28507233,82.02088928,67.69748688,67.9832077,69.3473053,69.2245636,71.90974426,73.91457367,68.37018585,68.67044067
2026/02/06 12:09:31.430 PM -06:00,66.91397858,66.46085358,76.53528595,74.34602356,69.38251495,0.032255702,67.42436981,29,67.86864471,29,67.72986603,0.143413886,75.76708221,79.10556793,70.47153473,70.45040894,69.02374268,69.67124939,73.57641602,72.00538635,66.20536804,66.57778168
2026/02/06 2:23:55.200 PM -06:00,66.85378265,67.13622284,75.11486816,73.13464355,69.15393066,8.808711052,67.37285614,28,67.93825531,29,67.69145966,11.93892193,73.36139679,79.38220215,67.70349121,69.79994202,69.00334167,69.3144455,74.12547302,71.67337036,66.0538559,68.58467102
2026/02/06 2:23:55.200 PM -06:00,67.39421844,66.41306305,77.05389404,75.07214355,67.45718384,9.687024117,69.05628967,29,68.22316742,28,68.04849243,14.57150173,76.58250427,82.16914368,69.87928009,67.95317841,69.44904327,69.88117981,72.21221924,75.02947998,68.49560547,66.4945755
2026/02/06 4:38:18.970 PM -06:00,67.29584503,67.26483917,83.49841309,82.10212708,70.90934753,15.77747154,70.16835022,27,68.24622345,28,68.11828613,20.22838974,87.6160202,86.53045654,72.42732239,72.26635742,69.32531738,69.79866028,74.72274017,80.802948,68.46736908,69.24863434
2026/02/06 4:38:18.970 PM -06:00,66.91496277,66.39354706,75.30466461,72.87891388,66.159935,9.140028,66.60335541,29,67.8508606,29,67.6502533,13.25798225,73.56591797,79.73297882,67.28739929,67.42358398,69.08835602,69.2436142,71.93858337,71.54356384,65.11380005,65.55423737
2026/02/06 6:52:42.740 PM -06:00,67.44972229,67.16570282,82.0901947,79.99851227,69.68177795,14.43440819,69.41765594,28,67.8638382,28,67.65076447,18.74587059,82.47611237,83.99121094,71.3415451,70.2292099,68.95835114,69.58569336,74.20726776,81.52624512,68.43972778,68.63562775
2026/02/06 6:52:42.740 PM -06:00,66.91164398,66.2470932,75.21646118,73.17216492,66.65185547,9.001340866,66.85974121,27,68.27332306,27,68.03205109,12.88057041,73.4464798,79.80023193,67.52044678,67.61844635,69.36827087,69.30332947,72.17725372,72.08175659,66.35949707,66.07402802
2026/02/06 9:07:06.510 PM -06:00,67.0973053,66.67503357,86.45910645,84.30515289,70.77290344,19.06233597,70.25673676,27,68.22641754,27,68.07197571,13.0363903,87.79585266,89.0428772,73.63272095,71.63487244,69.32284546,69.54324341,74.69870758,85.45731354,68.67431641,69.06567383
2026/02/06 9:07:06.510 PM -06:00,67.63805389,67.26390839,75.99894714,73.71064758,66.84849548,9.051397324,67.20156097,28,68.29271698,28,68.38948059,22.71597481,74.21395111,79.20129395,67.59710693,67.61185455,69.64425659,69.56462097,71.97454834,72.69709015,66.51981354,66.14345551
2026/02/06 11:21:30.280 PM -06:00,66.77605438,66.20340729,75.38611603,73.30870819,67.24049377,9.168710709,67.07185364,29,67.74959564,29,67.74645996,12.46931362,73.92431641,79.26667786,67.60009003,67.97180176,69.19536591,69.28634644,71.83447266,72.06958771,65.67832947,66.47033691
2026/02/06 11:21:30.280 PM -06:00,67.59313202,67.32675171,81.2194519,76.62207794,69.32521057,12.29812336,69.03756714,28,68.23675537,28,68.57185364,17.38985062,78.46140289,84.62892151,71.54238129,70.2432785,69.42787933,70.00743866,74.73995209,78.13589478,68.49987793,68.79444885
2026/02/07 1:35:54.050 AM -06:00,67.57798004,67.30651093,81.17540741,76.89463043,68.87683868,12.58991814,68.87472534,30,67.81272125,29,67.78275299,17.43515778,78.53915405,84.68206024,67.33533478,67.74371338,69.30345154,70.22254181,71.45858765,78.06132507,65.73847198,68.44795227
2026/02/07 1:35:54.050 AM -06:00,66.81905365,66.24468231,74.79436493,72.86694336,66.94933319,8.993015289,66.71498871,32,68.13993073,32,68.59521484,12.35277462,73.3460083,78.71130371,70.43775177,69.6913147,69.64649963,69.51743317,74.42245483,71.70554352,68.30209351,65.99110413
2026/02/07 3:50:17.820 AM -06:00,66.94213867,67.0936203,75.42775726,73.18553925,68.71211243,9.250579834,68.74975586,32,68.05445099,32,67.8338089,12.09174347,73.73670959,81.24972534,69.65409851,69.17145538,69.29499054,69.52028656,73.77031708,72.25621033,68.28938293,68.35625458
2026/02/07 3:50:17.820 AM -06:00,67.4054184,66.52227783,76.9302063,74.48913574,67.24900818,9.873516083,67.37592316,31,67.93100739,31,67.96892548,13.93321419,75.35410309,79.11671448,67.75921631,68.01163483,69.1949234,69.28632355,71.52082825,75.55467987,66.64702606,66.13074493
2026/02/07 6:04:41.590 AM -06:00,67.57164764,67.50746918,78.32197571,75.95289612,69.99282074,9.732512474,70.05549622,31,68.16333771,33,67.70305634,12.36464596,77.18438721,82.51238251,71.37787628,70.73271179,69.06625366,69.26515198,74.70649719,77.16732025,69.1322403,68.94742584
2026/02/07 6:04:41.590 AM -06:00,66.85839844,66.23776245,74.97073364,72.7743988,66.40379333,9.959746361,66.36590576,33,67.77967072,31,68.83850861,14.52241421,73.78424072,78.41025543,67.1631012,67.58131409,69.45413971,70.33187103,71.18990326,72.55731201,65.58457947,65.83914185
2026/02/07 8:19:05.360 AM -06:00,67.01180267,66.45613098,75.95230103,73.58683777,67.61197662,9.989131927,68.77878571,32,67.8265686,32,67.75006866,12.75092125,74.43976593,79.55421448,69.42752838,68.21548462,69.07099152,69.26360321,73.88037109,73.07280731,68.21934509,66.551651
2026/02/07 8:19:05.360 AM -06:00,67.64266968,67.22109985,76.87376404,74.69676971,68.91278076,9.495254517,67.55354309,34,68.02051544,34,68.16571045,14.09644413,76.00402832,81.33216095,68.08757782,69.55755615,69.26247406,71.80317688,72.05673218,75.03881836,66.96347809,68.3812027
2026/02/07 10:33:29.130 AM -06:00,66.88134766,68.97751617,75.53633881,73.22384644,72.12376404,7.552250385,72.9212265,34,69.0903244,35,70.30033112,0,74.02671051,78.68782043,75.13610077,73.41477966,69.34620667,74.17810059,71.24136353,72.90739441,71.85864258,65.59733582
2026/02/07 10:33:29.130 AM -06:00,68.16569519,66.22379303,87.11535645,84.71948242,66.90337372,18.79457092,66.85652924,31,67.92124176,30,68.32394409,23.88858604,88.94884491,90.66638184,67.42134857,67.75580597,70.93548584,80.66505432,75.55661011,86.51828766,65.92743683,70.2457428
2026/02/07 12:47:52.900 PM -06:00,68.31507111,69.02014923,90.20336914,87.65049744,73.14133453,18.98879814,73.59230042,31,69.97494507,29,72.23413086,26.76663589,91.10343933,90.65937805,74.19768524,74.16595459,71.47131348,84.2826767,75.07987976,89.82144165,73.16743469,70.11515808
2026/02/07 12:47:52.900 PM -06:00,66.7930603,66.29172516,77.06671906,75.16837311,66.13980865,10.17235565,66.40463257,34,68.19637299,35,68.81995392,17.23048973,77.07418823,80.08730316,67.35283661,67.64004517,69.77040863,80.83252716,72.04180908,73.87858582,65.44976044,65.46882629
2026/02/07 3:02:16.670 PM -06:00,67.46260834,66.45689392,94.83893585,92.16871643,68.01811218,18.85735893,68.00393677,33,68.54116821,32,69.13665771,26.15982246,95.96725464,97.24386597,68.49996185,68.32004547,70.1969223,81.48755646,72.30088043,93.63890076,67.45059967,67.0304718
2026/02/07 3:02:16.670 PM -06:00,78.11303711,78.98428345,78.48788452,79.60591888,82.10061646,0.141588226,82.39310455,23,80.44164276,22,82.31259155,0,80.3611908,79.32774353,82.86937714,82.65590668,84.22393036,90.38769531,82.20534515,75.1026535,82.05092621,81.75333405
2026/02/07 5:16:40.440 PM -06:00,76.85131836,74.87159729,64.05963898,64.22467041,74.55305481,0.958807528,72.20022583,28,75.22518921,28,76.66259003,22.9382267,65.84609985,65.50989532,64.93476868,74.89183807,79.69903564,86.31346893,63.48122406,60.74858856,72.48311615,72.50574493
2026/02/07 5:16:40.440 PM -06:00,66.55151367,62.12513733,85.9570694,84.03556061,63.07743454,17.778265,63.03251648,42,68.23403168,44,67.86380005,0,87.83982086,88.40801239,75.59145355,65.5169754,69.36694336,70.06800842,74.81861877,83.94187927,59.82769012,62.22428894
2026/02/07 7:31:04.210 PM -06:00,78.61663055,76.05833435,117.3458786,115.7729263,108.9259033,13.03924179,110.379303,24,68.26443481,20,68.24474335,0.210830063,129.623703,134.0913239,123.2452698,121.7508545,69.35546875,70.28920746,104.401413,109.4541321,103.3582306,99.81590271
2026/02/07 7:31:04.210 PM -06:00,66.30440521,66.43545532,64.66705322,68.21167755,64.43108368,1.552960157,63.38252258,49,84.39502716,53,85.3012619,16.8897686,70.6701889,66.31118011,65.60334015,66.93419647,91.68055725,95.16499329,64.04185486,61.03093719,59.99084473,63.23431396
2026/02/07 9:45:27.980 PM -06:00,68.18172455,66.39151001,85.59134674,83.74214172,69.42204285,17.62620926,69.78554535,49,69.10385895,51,69.82665253,23.31503677,87.27137756,78.44695282,74.18556213,71.46126556,69.98197174,71.12078094,74.39642334,84.69743347,68.4645462,68.64179993
2026/02/07 9:45:27.980 PM -06:00,66.36651611,67.8271637,74.95202637,76.27845001,66.64578247,12.03257465,65.92999268,45,67.9320755,45,68.11605835,16.90883255,83.02749634,87.32681274,67.07667542,67.64811707,69.24334717,70.07370758,71.53863525,71.56091309,64.70837402,65.8571701
2026/02/07 11:59:51.750 PM -06:00,66.40958405,67.24517059,72.73609924,83.53245544,66.35129547,17.72820282,66.06525421,45,68.07946777,46,68.29660034,22.86074448,87.3759079,73.72979736,67.0630722,71.45150757,69.14255524,69.8083725,71.87416077,83.9095459,65.15652466,65.68690491
2026/02/07 11:59:51.750 PM -06:00,66.95919037,66.764328,85.28891754,73.04103088,70.04875946,0.180898458,70.17974091,42,67.98092651,43,68.08467865,0.324498802,73.46466064,87.1419754,71.46913147,67.24649048,69.56160736,69.74669647,74.94739532,70.55686951,68.74794769,68.65975952
2026/02/08 2:14:15.520 AM -06:00,66.26161957,66.59706116,83.8374176,82.35441589,66.46072388,0.032505225,66.40696716,41,67.95524597,42,68.31317139,10.66423225,85.15856934,85.02342987,67.10366821,67.69050598,69.1546936,70.20324707,72.37987518,82.31937408,64.68339539,65.9929657
2026/02/08 2:14:15.520 AM -06:00,66.89841461,67.25727081,73.50389099,73.49189758,69.14795685,17.57311821,68.86997223,39,68.14242554,39,67.97777557,23.88249397,74.25212097,74.86955261,70.01709747,70.03457642,69.56336212,69.58126068,74.07627106,70.31793213,68.28088379,68.58459473
2026/02/08 4:28:39.290 AM -06:00,66.21785736,66.74289703,75.01773071,75.16926575,69.20252991,8.593424797,68.86276245,39,68.02014923,40,67.97647095,12.77316093,74.34256744,76.396698,70.02960968,67.84885406,69.41542053,69.51959229,74.54797363,74.07198334,68.3502121,68.98320007
2026/02/08 4:28:39.290 AM -06:00,66.83257294,67.18653107,73.69141388,73.54447937,67.21918488,8.86009407,67.10523987,37,68.21548462,38,68.23511505,11.76430511,76.59934998,75.18746948,67.87229156,70.02615356,69.24295807,69.50089264,72.01659393,70.93962097,65.25221252,66.22207642
2026/02/08 6:43:03.060 AM -06:00,67.00466919,67.2355957,73.45996857,73.44182587,67.04359436,8.55424881,68.53868866,37,68.14209747,37,68.18360138,12.81095314,74.15479279,75.02211761,67.76660156,67.82197571,69.39603424,69.57082367,71.644104,71.23031616,68.19823456,68.22953033
2026/02/08 6:43:03.060 AM -06:00,66.21806335,66.63993835,74.9441452,74.94639587,68.87624359,8.958293915,67.12358856,38,67.8865509,39,67.96353149,11.73916245,76.46485901,76.22798157,69.92945099,70.01951599,69.13630676,69.53403473,74.32059479,74.1137619,65.68369293,65.88122559
2026/02/08 8:57:26.830 AM -06:00,66.40614319,67.19467926,74.77550507,74.75076294,68.99136353,8.942077637,68.69802094,37,67.93731689,37,67.90409851,12.06998539,76.64748383,74.9635849,69.80702209,69.92230988,69.2786026,69.38204193,74.12740326,73.82816315,68.1631012,66.59759521
2026/02/08 8:57:26.830 AM -06:00,66.86190033,65.45902252,73.45854187,73.58970642,67.31012726,8.125656128,67.15364838,43,68.10040283,44,68.128685,12.87130165,74.2338028,75.97753906,67.77494812,67.87419128,69.43422699,69.58190918,72.34762573,71.71404266,66.18783569,68.32347107
2026/02/08 11:11:50.600 AM -06:00,66.23863983,65.60393524,73.56219482,73.65589142,69.23429871,8.488621712,67.21689606,44,67.93258667,45,67.81593323,12.2103548,74.23812103,75.05815125,69.79856873,69.80230713,69.26469421,69.49862671,72.56449127,71.52016449,66.019104,66.69454193
2026/02/08 11:11:50.600 AM -06:00,66.75022125,66.29457092,75.1886673,75.19522095,67.27189636,8.976903915,68.88584137,50,68.17733765,51,68.07668304,13.37647247,76.32751465,76.40722656,67.68054962,67.9866333,69.5177536,69.58196259,74.60501099,74.48633575,68.42271423,68.85966492
2026/02/08 1:26:14.370 PM -06:00,66.15130615,65.62532806,73.15406036,73.32704926,67.34236145,7.972918987,67.19437408,49,68.13444519,50,67.81482697,11.96633339,73.59142303,74.73877716,67.81221008,67.7321701,69.21894073,69.36598206,74.14505768,70.87123871,65.86421204,66.70386505
2026/02/08 1:26:14.370 PM -06:00,66.72810364,66.01239777,85.08869171,83.31480408,70.90922546,17.37541199,71.01734161,53,67.87862396,54,68.064888,21.61472893,87.93843079,87.66830444,72.50440216,71.84783936,69.45462036,69.45629883,72.35287476,84.00634003,69.19087219,69.03392029
2026/02/08 3:40:38.140 PM -06:00,69.31678772,70.03429413,89.19812012,87.48848724,73.3418808,18.05054855,73.48841858,45,71.90316772,45,72.38666534,25.73303032,90.83372498,91.35211182,74.72521973,74.43792725,74.17971802,69.70935822,77.51524353,87.6116333,73.0944519,72.17928314
2026/02/08 3:40:38.140 PM -06:00,65.68912506,66.12371063,71.5422287,71.49872589,65.55690002,7.921010017,65.49429321,57,67.49396515,59,67.67918396,11.37821293,72.51443481,73.55065918,66.91178894,67.21681213,69.39341736,74.30962372,70.42939758,69.21906281,64.27147675,64.83089447
2026/02/08 5:55:01.910 PM -06:00,66.50467682,66.52870178,73.28367615,73.50016022,70.36546326,7.941189766,70.63274384,56,67.87744141,58,69.84289551,10.96470356,74.59217072,75.00626373,73.44641876,70.94104767,68.93457031,70.05020905,71.54854584,70.76791382,65.57662201,65.67866516
2026/02/08 5:55:01.910 PM -06:00,68.17800903,68.83854675,85.31636047,83.60133362,67.16581726,17.78884888,67.09072876,49,69.37562561,48,68.10198212,24.72799683,86.6616745,87.79884338,67.43273926,67.61758423,71.07383728,71.68267059,75.45837402,84.39070892,69.19709778,69.67355347
2026/02/08 8:09:25.680 PM -06:00,67.86438751,68.51905823,85.10137939,81.19915771,67.16447449,16.64663696,67.13604736,51,69.10218048,51,69.72421265,24.92327499,83.30873108,83.35331726,67.33239746,67.51470947,70.34616852,71.12332153,75.08855438,81.05415344,66.02291107,66.55089569
2026/02/08 8:09:25.680 PM -06:00,66.25650787,66.59149933,82.84210205,83.251297,69.11302185,17.93887901,69.12002563,55,67.71157837,56,68.03600311,22.49511528,86.46274567,86.61893463,70.77622986,70.48165894,69.04981995,70.22129822,72.25192261,84.0437851,68.43244934,68.52832794
2026/02/08 10:23:49.450 PM -06:00,66.43115234,67.47383118,84.66126251,83.14230347,68.87484741,17.91697502,68.90615845,54,67.87280273,56,67.95217896,22.46917152,85.80986023,86.10868073,70.25648499,67.7719574,69.6844101,70.03408813,72.37140656,83.71343231,68.27845001,68.4394455
2026/02/08 10:23:49.450 PM -06:00,66.85298157,66.59523773,83.10092163,81.85069275,67.22016907,16.72849655,67.11675262,51,68.27059937,52,68.45053864,24.09438324,84.00758362,83.86309814,67.54512787,69.55432129,69.06861115,70.36601257,74.84608459,81.12020874,66.46282196,66.66637421
2026/02/09 12:38:13.220 AM -06:00,66.26316071,67.22767639,83.34431458,81.83039856,68.86672974,17.95148087,67.46047974,54,68.14589691,56,67.9451828,24.22142792,85.7793045,85.84462738,70.01693726,69.43109131,69.11865997,69.92302704,74.4467392,83.72753143,66.7770462,68.55553436
2026/02/09 12:38:13.220 AM -06:00,66.70320129,66.50540161,84.59114838,83.13698578,67.52713776,16.69022369,68.84510803,52,67.83517456,54,68.15432739,21.83271408,84.11436462,84.13642883,67.75157166,67.72226715,69.53730774,70.06975555,72.54528809,81.85079193,68.42311096,66.94799042
2026/02/09 2:52:36.990 AM -06:00,66.76889038,66.63340759,82.90263367,81.57482147,67.46702576,16.68967438,67.42697144,54,68.00819397,55,68.05216217,21.61166954,83.85858154,83.77703857,67.72566986,67.7240448,69.1971283,70.09654236,72.40215302,81.15730286,66.91320038,66.73475647
2026/02/09 2:52:36.990 AM -06:00,66.51029968,67.03726196,84.7336731,83.03581238,68.78607178,17.99151421,68.74152374,52,68.21959686,54,68.15029907,23.53247643,85.71189117,85.9275589,69.99465179,69.41017151,69.43237305,69.96417236,74.68756866,83.63815308,68.24643707,68.40937805
2026/02/09 5:07:00.760 AM -06:00,66.76750183,66.4382782,84.37703705,82.86549377,65.49920654,18.15000916,68.58223724,54,68.1384964,56,68.11347198,23.63398743,85.59565735,85.44664001,69.49015808,67.30258942,69.06858826,69.94707489,74.25972748,83.19577026,64.44130707,64.75935364
2026/02/09 5:07:00.760 AM -06:00,66.05647278,66.99074554,71.98738861,72.04960632,68.72402191,7.948624611,65.46412659,53,67.79729462,54,67.69974518,10.64730263,72.90493011,74.07774353,66.85910797,69.24984741,69.35046387,69.64237976,70.68073273,69.95378113,68.22866821,68.43408966
2026/02/09 7:21:24.530 AM -06:00,66.68710327,67.14081573,73.91048431,73.91055298,68.72628021,8.060087204,68.52854156,53,68.00243378,53,68.04735565,10.79023361,75.24000549,75.21953583,67.80038452,68.05978394,69.51565552,69.75440216,73.66808319,73.5393219,68.1547699,68.58031464
2026/02/09 7:21:24.530 AM -06:00,66.11530304,66.41758728,72.86734009,72.96473694,67.50016785,7.880497932,67.46851349,55,67.72442627,56,67.79046631,11.7530756,73.57727814,73.36080933,69.48934174,69.48264313,69.04922485,69.24060059,71.75350952,70.82311249,65.58837128,66.47137451
2026/02/09 9:35:48.300 AM -06:00,66.02619934,66.52875519,72.27906036,72.36539459,66.74662781,7.889844894,66.76078033,55,67.69062805,56,68.20215607,10.83292294,73.01081848,73.25035858,67.46601105,67.53939819,69.00856018,69.727005,71.53831482,69.50654602,64.35004425,69.09585571
2026/02/09 9:35:48.300 AM -06:00,67.02419281,67.49128723,85.41146851,83.81079102,70.33473206,17.67294884,70.32826996,52,68.23825073,52,67.62610626,22.05528831,87.23925018,86.92372131,72.96907043,70.95645142,69.55700684,69.23472595,74.59539032,84.00062561,68.85518646,66.11901093
2026/02/09 11:50:12.070 AM -06:00,66.96001434,67.42459106,85.47079468,83.75569916,69.08686829,17.86634254,69.12979126,52,68.28716278,53,68.33985901,24.7402916,86.48597717,86.45288849,70.83120728,69.72874451,69.70496368,69.57725525,74.94364929,83.67695618,68.4237442,65.26760101
2026/02/09 11:50:12.070 AM -06:00,66.19524384,66.54508972,73.14147186,73.26124573,66.11717224,7.978826523,65.95787811,54,67.85362244,55,67.7434082,14.69194031,74.54610443,74.07866669,66.8160553,67.2230072,69.12995148,69.94064331,71.64683533,71.12734985,65.02127838,68.81816864
2026/02/09 2:04:35.840 PM -06:00,67.71904755,67.65532684,85.40847778,83.80909729,69.64537048,16.61953545,69.59143066,53,68.98413086,49,69.31635284,23.18046188,87.01071167,87.57104492,70.48513031,70.14033508,70.32668304,71.02362061,74.55347443,84.12397766,68.96913147,69.23588562
